X,Y,REGION,COMUNA,LAT,LNG,Año,Fecha,Tipo_Accdt,Causa,Fallecidos,Graves,Menos_Grav,Leves,Hora,,,,,,,,,,,,,,,,,,,,
-70.1322064,-20.2379358,REGION TARAPACA,IQUIQUE,-20.2379358,-70.1322064,2020,2020/07/10 00:00:00+00,ATROPELLO,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,0,1,0,0,16:00:00,,,,,,,,,,,,,,,,,,,,
-70.139173,-20.236645,REGION TARAPACA,IQUIQUE,-20.236645,-70.139173,2020,2020/04/12 00:00:00+00,ATROPELLO,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,0,1,0,0,20:30:00,,,,,,,,,,,,,,,,,,,,
-70.1477687,-20.2234394,REGION TARAPACA,IQUIQUE,-20.2234394,-70.1477687,2020,2020/07/15 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,11:35:00,,,,,,,,,,,,,,,,,,,,
-70.1502769,-20.2139782,REGION TARAPACA,IQUIQUE,-20.2139782,-70.1502769,2020,2020/07/09 00:00:00+00,CHOQUE POSTERIOR/FRENTE,OTRAS CAUSAS,0,0,0,0,14:00:00,,,,,,,,,,,,,,,,,,,,
-70.1413978,-20.2422792,REGION TARAPACA,IQUIQUE,-20.2422792,-70.1413978,2020,2020/07/14 00:00:00+00,COLISION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,21:50:00,,,,,,,,,,,,,,,,,,,,
-70.128074,-20.2488518,REGION TARAPACA,IQUIQUE,-20.2488518,-70.128074,2020,2020/07/14 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:08:00,,,,,,,,,,,,,,,,,,,,
-70.13713,-20.2193707,REGION TARAPACA,IQUIQUE,-20.2193707,-70.13713,2020,2020/07/16 00:00:00+00,COLISION LATERAL,VELOCIDAD NO RAZONABLE NI PRUDENTE,0,0,0,0,21:35:00,,,,,,,,,,,,,,,,,,,,
-70.1028353,-20.2610338,REGION TARAPACA,ALTO HOSPICIO,-20.2610338,-70.1028353,2020,2020/06/20 00:00:00+00,CHOQUE,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,23:30:00,,,,,,,,,,,,,,,,,,,,
-70.1405475,-20.2204437,REGION TARAPACA,IQUIQUE,-20.2204437,-70.1405475,2020,2020/07/17 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.1394955,-20.2210371,REGION TARAPACA,IQUIQUE,-20.2210371,-70.1394955,2020,2020/07/12 00:00:00+00,COLISION FRONTAL,OTRAS CAUSAS,0,0,0,0,09:30:00,,,,,,,,,,,,,,,,,,,,
-70.1044103,-20.2839611,REGION TARAPACA,ALTO HOSPICIO,-20.2839611,-70.1044103,2020,2020/07/02 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:20:00,,,,,,,,,,,,,,,,,,,,
-70.1073338,-20.2713761,REGION TARAPACA,ALTO HOSPICIO,-20.2713761,-70.1073338,2020,2020/07/02 00:00:00+00,CHOQUE FRENTE/LADO,CAUSAS NO DETERMINADAS,0,0,0,0,20:20:00,,,,,,,,,,,,,,,,,,,,
-70.0974218,-20.2702988,REGION TARAPACA,ALTO HOSPICIO,-20.2702988,-70.0974218,2020,2020/07/04 00:00:00+00,CHOQUE LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,02:38:00,,,,,,,,,,,,,,,,,,,,
-70.1064475,-20.2631815,REGION TARAPACA,ALTO HOSPICIO,-20.2631815,-70.1064475,2020,2020/07/05 00:00:00+00,CHOQUE POSTERIOR,FALLAS MECANICAS FRENOS,0,0,0,0,11:00:00,,,,,,,,,,,,,,,,,,,,
-70.1419493,-20.2172018,REGION TARAPACA,IQUIQUE,-20.2172018,-70.1419493,2020,2020/07/03 00:00:00+00,COLISION FRONTAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,11:00:00,,,,,,,,,,,,,,,,,,,,
-70.1355336,-20.1995892,REGION TARAPACA,IQUIQUE,-20.1995892,-70.1355336,2020,2020/07/22 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:45:00,,,,,,,,,,,,,,,,,,,,
-70.1331426,-20.2342755,REGION TARAPACA,IQUIQUE,-20.2342755,-70.1331426,2020,2020/07/17 00:00:00+00,OTRO TIPO,OTRAS CAUSAS,0,0,0,1,16:30:00,,,,,,,,,,,,,,,,,,,,
-70.0891072,-20.2842283,REGION TARAPACA,ALTO HOSPICIO,-20.2842283,-70.0891072,2020,2020/07/07 00:00:00+00,COLISION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,1,0,1,19:15:00,,,,,,,,,,,,,,,,,,,,
-70.1284514,-20.2527979,REGION TARAPACA,IQUIQUE,-20.2527979,-70.1284514,2020,2020/07/18 00:00:00+00,COLISION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,1,0,0,12:40:00,,,,,,,,,,,,,,,,,,,,
-70.1089025,-20.2960311,REGION TARAPACA,ALTO HOSPICIO,-20.2960311,-70.1089025,2020,2020/07/12 00:00:00+00,CHOQUE FRONTAL,CAUSAS NO DETERMINADAS,0,0,0,0,22:30:00,,,,,,,,,,,,,,,,,,,,
-70.1424417,-20.2246077,REGION TARAPACA,IQUIQUE,-20.2246077,-70.1424417,2020,2020/07/24 00:00:00+00,COLISION LATERAL,CAUSAS NO DETERMINADAS,0,0,0,1,15:50:00,,,,,,,,,,,,,,,,,,,,
-70.1504462,-20.2203861,REGION TARAPACA,IQUIQUE,-20.2203861,-70.1504462,2020,2020/07/28 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,0,17:20:00,,,,,,,,,,,,,,,,,,,,
-70.1379182,-20.2334817,REGION TARAPACA,IQUIQUE,-20.2334817,-70.1379182,2020,2020/07/27 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,16:30:00,,,,,,,,,,,,,,,,,,,,
-70.1247655,-20.2626251,REGION TARAPACA,IQUIQUE,-20.2626251,-70.1247655,2020,2020/07/30 00:00:00+00,COLISION FRONTAL,CAUSAS NO DETERMINADAS,0,0,0,0,21:00:00,,,,,,,,,,,,,,,,,,,,
-70.1374529,-20.2455677,REGION TARAPACA,IQUIQUE,-20.2455677,-70.1374529,2020,2020/07/30 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,1,0,0,13:00:00,,,,,,,,,,,,,,,,,,,,
-70.1384119,-20.2111906,REGION TARAPACA,IQUIQUE,-20.2111906,-70.1384119,2020,2020/08/01 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,0,0,1,08:00:00,,,,,,,,,,,,,,,,,,,,
-70.1419968,-20.2178506,REGION TARAPACA,IQUIQUE,-20.2178506,-70.1419968,2020,2020/08/02 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,1,13:45:00,,,,,,,,,,,,,,,,,,,,
-70.1366491,-20.2257845,REGION TARAPACA,IQUIQUE,-20.2257845,-70.1366491,2020,2020/03/17 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:00:00,,,,,,,,,,,,,,,,,,,,
-70.1251965,-20.248044,REGION TARAPACA,IQUIQUE,-20.248044,-70.1251965,2020,2020/08/01 00:00:00+00,CHOQUE LATERAL,CAUSAS NO DETERMINADAS,0,0,0,0,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.1389989,-20.2432512,REGION TARAPACA,IQUIQUE,-20.2432512,-70.1389989,2020,2020/07/31 00:00:00+00,CHOQUE POSTERIOR,CAUSAS NO DETERMINADAS,0,0,0,0,21:00:00,,,,,,,,,,,,,,,,,,,,
-70.1389983,-20.2373376,REGION TARAPACA,IQUIQUE,-20.2373376,-70.1389983,2020,2020/08/01 00:00:00+00,ATROPELLO,EBRIEDAD DEL PEATON,0,1,0,0,21:15:00,,,,,,,,,,,,,,,,,,,,
-70.1342456,-20.2399897,REGION TARAPACA,IQUIQUE,-20.2399897,-70.1342456,2020,2020/08/04 00:00:00+00,CHOQUE,PERDIDA CONTROL VEHICULO,0,0,0,0,20:30:00,,,,,,,,,,,,,,,,,,,,
-70.1307633,-20.2485799,REGION TARAPACA,IQUIQUE,-20.2485799,-70.1307633,2020,2020/08/03 00:00:00+00,COLISION LATERAL,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,1,13:10:00,,,,,,,,,,,,,,,,,,,,
-70.1320437,-20.2112478,REGION TARAPACA,IQUIQUE,-20.2112478,-70.1320437,2020,2020/08/03 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CAUSAS NO DETERMINADAS,0,0,0,0,21:20:00,,,,,,,,,,,,,,,,,,,,
-70.150411,-20.219294,REGION TARAPACA,IQUIQUE,-20.219294,-70.150411,2020,2020/08/06 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,12:30:00,,,,,,,,,,,,,,,,,,,,
-70.1361277,-20.2175783,REGION TARAPACA,IQUIQUE,-20.2175783,-70.1361277,2020,2020/08/06 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,15:35:00,,,,,,,,,,,,,,,,,,,,
-70.1318733,-20.2379563,REGION TARAPACA,IQUIQUE,-20.2379563,-70.1318733,2020,2020/08/08 00:00:00+00,CHOQUE,PERDIDA CONTROL VEHICULO,0,0,0,0,06:30:00,,,,,,,,,,,,,,,,,,,,
-70.1085536,-20.2511237,REGION TARAPACA,ALTO HOSPICIO,-20.2511237,-70.1085536,2020,2020/08/02 00:00:00+00,CHOQUE,PERDIDA CONTROL VEHICULO,0,0,0,0,17:20:00,,,,,,,,,,,,,,,,,,,,
-70.1341018,-20.2417381,REGION TARAPACA,IQUIQUE,-20.2417381,-70.1341018,2020,2020/08/10 00:00:00+00,VOLCADURA,PERDIDA CONTROL VEHICULO,0,1,0,0,14:50:00,,,,,,,,,,,,,,,,,,,,
-70.1449725,-20.2409532,REGION TARAPACA,IQUIQUE,-20.2409532,-70.1449725,2020,2020/08/12 00:00:00+00,COLISION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,11:00:00,,,,,,,,,,,,,,,,,,,,
-70.1345466,-20.2164885,REGION TARAPACA,IQUIQUE,-20.2164885,-70.1345466,2020,2020/08/06 00:00:00+00,COLISION PERPENDICULAR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,0,0,1,12:30:00,,,,,,,,,,,,,,,,,,,,
-70.1319844,-20.2208561,REGION TARAPACA,IQUIQUE,-20.2208561,-70.1319844,2020,2020/08/08 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,20:45:00,,,,,,,,,,,,,,,,,,,,
-70.1254399,-20.2673091,REGION TARAPACA,IQUIQUE,-20.2673091,-70.1254399,2020,2020/08/14 00:00:00+00,CHOQUE LADO/FRENTE,CAUSAS NO DETERMINADAS,0,0,0,0,18:27:00,,,,,,,,,,,,,,,,,,,,
-70.14924,-20.2126575,REGION TARAPACA,IQUIQUE,-20.2126575,-70.14924,2020,2020/08/17 00:00:00+00,ATROPELLO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,15:00:00,,,,,,,,,,,,,,,,,,,,
-70.1247655,-20.2626251,REGION TARAPACA,IQUIQUE,-20.2626251,-70.1247655,2020,2020/08/20 00:00:00+00,COLISION,VELOCIDAD NO RAZONABLE NI PRUDENTE,0,0,0,0,20:08:00,,,,,,,,,,,,,,,,,,,,
-70.1298393,-20.227256,REGION TARAPACA,IQUIQUE,-20.227256,-70.1298393,2020,2020/08/22 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:00:00,,,,,,,,,,,,,,,,,,,,
-70.1049169,-20.2686722,REGION TARAPACA,ALTO HOSPICIO,-20.2686722,-70.1049169,2020,2020/08/11 00:00:00+00,COLISION LATERAL,CONDUCIR VEHICULO EN RETROCESO,0,0,0,0,09:00:00,,,,,,,,,,,,,,,,,,,,
-70.0960269,-20.2681599,REGION TARAPACA,ALTO HOSPICIO,-20.2681599,-70.0960269,2020,2020/08/10 00:00:00+00,COLISION LATERAL,CAUSAS NO DETERMINADAS,0,0,0,0,07:30:00,,,,,,,,,,,,,,,,,,,,
-70.1043898,-20.264018,REGION TARAPACA,ALTO HOSPICIO,-20.264018,-70.1043898,2020,2020/08/09 00:00:00+00,COLISION,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,00:20:00,,,,,,,,,,,,,,,,,,,,
-70.0918557,-20.2686827,REGION TARAPACA,ALTO HOSPICIO,-20.2686827,-70.0918557,2020,2020/08/13 00:00:00+00,CHOQUE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:30:00,,,,,,,,,,,,,,,,,,,,
-70.1047397,-20.2631215,REGION TARAPACA,ALTO HOSPICIO,-20.2631215,-70.1047397,2020,2020/08/20 00:00:00+00,CHOQUE FRONTAL,CAUSAS NO DETERMINADAS,0,0,0,0,01:55:00,,,,,,,,,,,,,,,,,,,,
-70.1098954,-20.2700353,REGION TARAPACA,ALTO HOSPICIO,-20.2700353,-70.1098954,2020,2020/08/20 00:00:00+00,COLISION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,22:45:00,,,,,,,,,,,,,,,,,,,,
-70.1269928,-20.2537184,REGION TARAPACA,IQUIQUE,-20.2537184,-70.1269928,2020,2020/08/27 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.0952257,-20.2915389,REGION TARAPACA,ALTO HOSPICIO,-20.2915389,-70.0952257,2020,2020/08/22 00:00:00+00,CHOQUE,CAUSAS NO DETERMINADAS,0,0,0,0,14:30:00,,,,,,,,,,,,,,,,,,,,
-70.1494951,-20.237552,REGION TARAPACA,IQUIQUE,-20.237552,-70.1494951,2020,2020/08/27 00:00:00+00,CHOQUE POSTERIOR/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:00:00,,,,,,,,,,,,,,,,,,,,
-70.1247655,-20.2626251,REGION TARAPACA,IQUIQUE,-20.2626251,-70.1247655,2020,2020/08/28 00:00:00+00,VOLCADURA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,08:50:00,,,,,,,,,,,,,,,,,,,,
-70.1403405,-20.2190156,REGION TARAPACA,IQUIQUE,-20.2190156,-70.1403405,2020,2020/08/07 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,1,0,1,23:15:00,,,,,,,,,,,,,,,,,,,,
-70.1338548,-20.2127063,REGION TARAPACA,IQUIQUE,-20.2127063,-70.1338548,2020,2020/08/21 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:30:00,,,,,,,,,,,,,,,,,,,,
-70.1353824,-20.2106719,REGION TARAPACA,IQUIQUE,-20.2106719,-70.1353824,2020,2020/08/23 00:00:00+00,CHOQUE FRENTE/FRENTE,OTRAS CAUSAS,0,0,0,0,23:00:00,,,,,,,,,,,,,,,,,,,,
-70.1257186,-20.2632288,REGION TARAPACA,IQUIQUE,-20.2632288,-70.1257186,2020,2020/08/29 00:00:00+00,CHOQUE,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,23:00:00,,,,,,,,,,,,,,,,,,,,
-70.1309246,-20.2394208,REGION TARAPACA,IQUIQUE,-20.2394208,-70.1309246,2020,2020/08/29 00:00:00+00,COLISION,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,1,0,17:40:00,,,,,,,,,,,,,,,,,,,,
-70.1387065,-20.210302,REGION TARAPACA,IQUIQUE,-20.210302,-70.1387065,2020,2020/08/27 00:00:00+00,CHOQUE FRENTE/FRENTE,CAUSAS NO DETERMINADAS,0,0,0,0,11:30:00,,,,,,,,,,,,,,,,,,,,
-70.135099,-20.2229938,REGION TARAPACA,IQUIQUE,-20.2229938,-70.135099,2020,2020/08/28 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,0,0,0,22:00:00,,,,,,,,,,,,,,,,,,,,
-70.1351094,-20.2200863,REGION TARAPACA,IQUIQUE,-20.2200863,-70.1351094,2020,2020/08/30 00:00:00+00,CHOQUE FRONTAL,OTRAS CAUSAS,0,0,0,0,21:15:00,,,,,,,,,,,,,,,,,,,,
-70.1361277,-20.2175783,REGION TARAPACA,IQUIQUE,-20.2175783,-70.1361277,2020,2020/08/30 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,1,0,0,10:30:00,,,,,,,,,,,,,,,,,,,,
-70.1556159,-20.2156021,REGION TARAPACA,IQUIQUE,-20.2156021,-70.1556159,2020,2020/09/02 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,0,12:15:00,,,,,,,,,,,,,,,,,,,,
-70.1432808,-20.2128747,REGION TARAPACA,IQUIQUE,-20.2128747,-70.1432808,2020,2020/09/03 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,1,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.151505,-20.2093046,REGION TARAPACA,IQUIQUE,-20.2093046,-70.151505,2020,2020/09/03 00:00:00+00,CHOQUE FRONTAL,CAUSAS NO DETERMINADAS,0,0,0,0,21:40:00,,,,,,,,,,,,,,,,,,,,
-70.1345133,-20.2495013,REGION TARAPACA,IQUIQUE,-20.2495013,-70.1345133,2020,2020/09/04 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,17:48:00,,,,,,,,,,,,,,,,,,,,
-70.1047148,-20.2849394,REGION TARAPACA,ALTO HOSPICIO,-20.2849394,-70.1047148,2020,2020/08/24 00:00:00+00,COLISION,CAUSAS NO DETERMINADAS,0,0,0,0,09:15:00,,,,,,,,,,,,,,,,,,,,
-70.1055632,-20.2748915,REGION TARAPACA,ALTO HOSPICIO,-20.2748915,-70.1055632,2020,2020/08/25 00:00:00+00,COLISION,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,0,13:00:00,,,,,,,,,,,,,,,,,,,,
-70.1261584,-20.2719521,REGION TARAPACA,IQUIQUE,-20.2719521,-70.1261584,2020,2020/09/01 00:00:00+00,CHOQUE,PERDIDA CONTROL VEHICULO,0,0,0,0,17:50:00,,,,,,,,,,,,,,,,,,,,
-70.1355174,-20.2451662,REGION TARAPACA,IQUIQUE,-20.2451662,-70.1355174,2020,2020/09/01 00:00:00+00,COLISION POR ALCANCE,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,22:00:00,,,,,,,,,,,,,,,,,,,,
-70.1263091,-20.2726303,REGION TARAPACA,IQUIQUE,-20.2726303,-70.1263091,2020,2020/09/04 00:00:00+00,CHOQUE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.0980748,-20.2739149,REGION TARAPACA,ALTO HOSPICIO,-20.2739149,-70.0980748,2020,2020/08/16 00:00:00+00,CHOQUE,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,1,19:40:00,,,,,,,,,,,,,,,,,,,,
-70.1342741,-20.2396109,REGION TARAPACA,IQUIQUE,-20.2396109,-70.1342741,2020,2020/09/05 00:00:00+00,COLISION POR ALCANCE,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,1,21:30:00,,,,,,,,,,,,,,,,,,,,
-70.1390481,-20.2439744,REGION TARAPACA,IQUIQUE,-20.2439744,-70.1390481,2020,2020/09/09 00:00:00+00,ATROPELLO,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,0,0,0,1,18:30:00,,,,,,,,,,,,,,,,,,,,
-70.1330995,-20.2412044,REGION TARAPACA,IQUIQUE,-20.2412044,-70.1330995,2020,2020/09/10 00:00:00+00,CHOQUE,PERDIDA CONTROL VEHICULO,0,0,0,0,14:45:00,,,,,,,,,,,,,,,,,,,,
-70.1419282,-20.2048548,REGION TARAPACA,IQUIQUE,-20.2048548,-70.1419282,2020,2020/09/03 00:00:00+00,CHOQUE POSTERIOR/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,14:00:00,,,,,,,,,,,,,,,,,,,,
-70.1403552,-20.2394749,REGION TARAPACA,IQUIQUE,-20.2394749,-70.1403552,2020,2020/09/13 00:00:00+00,COLISION,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,0,0,1,18:00:00,,,,,,,,,,,,,,,,,,,,
-70.1319383,-20.25145,REGION TARAPACA,IQUIQUE,-20.25145,-70.1319383,2020,2020/09/12 00:00:00+00,COLISION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,18:30:00,,,,,,,,,,,,,,,,,,,,
-70.14459,-20.239015,REGION TARAPACA,IQUIQUE,-20.239015,-70.14459,2020,2020/09/13 00:00:00+00,COLISION,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,0,0,2,15:30:00,,,,,,,,,,,,,,,,,,,,
-70.1502689,-20.2147773,REGION TARAPACA,IQUIQUE,-20.2147773,-70.1502689,2020,2020/09/09 00:00:00+00,CHOQUE FRENTE/POSTERIOR,OTRAS CAUSAS,0,0,0,0,22:50:00,,,,,,,,,,,,,,,,,,,,
-70.1445012,-20.223557,REGION TARAPACA,IQUIQUE,-20.223557,-70.1445012,2020,2020/09/09 00:00:00+00,ATROPELLO,OTRAS CAUSAS,0,0,0,1,11:30:00,,,,,,,,,,,,,,,,,,,,
-70.1361964,-20.22883,REGION TARAPACA,IQUIQUE,-20.22883,-70.1361964,2020,2020/09/09 00:00:00+00,CHOQUE FRENTE/LADO,OTRAS CAUSAS,0,0,0,0,14:00:00,,,,,,,,,,,,,,,,,,,,
-70.1433615,-20.2226509,REGION TARAPACA,IQUIQUE,-20.2226509,-70.1433615,2020,2020/09/11 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,0,15:30:00,,,,,,,,,,,,,,,,,,,,
-70.1402925,-20.2276843,REGION TARAPACA,IQUIQUE,-20.2276843,-70.1402925,2020,2020/09/14 00:00:00+00,COLISION POR ALCANCE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,10:50:00,,,,,,,,,,,,,,,,,,,,
-70.132479,-20.257831,REGION TARAPACA,IQUIQUE,-20.257831,-70.132479,2020,2020/09/14 00:00:00+00,CHOQUE,OTRAS CAUSAS,0,0,0,0,18:00:00,,,,,,,,,,,,,,,,,,,,
-70.1344354,-20.22909,REGION TARAPACA,IQUIQUE,-20.22909,-70.1344354,2020,2020/09/14 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,2,18:05:00,,,,,,,,,,,,,,,,,,,,
-70.1293885,-20.2374095,REGION TARAPACA,IQUIQUE,-20.2374095,-70.1293885,2020,2020/09/14 00:00:00+00,COLISION,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,0,07:56:00,,,,,,,,,,,,,,,,,,,,
-70.1233243,-20.2629236,REGION TARAPACA,IQUIQUE,-20.2629236,-70.1233243,2020,2020/09/14 00:00:00+00,CHOQUE,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,15:30:00,,,,,,,,,,,,,,,,,,,,
-70.150411,-20.219294,REGION TARAPACA,IQUIQUE,-20.219294,-70.150411,2020,2020/09/05 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,16:30:00,,,,,,,,,,,,,,,,,,,,
-70.1423787,-20.2236518,REGION TARAPACA,IQUIQUE,-20.2236518,-70.1423787,2020,2020/09/16 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:25:00,,,,,,,,,,,,,,,,,,,,
-70.1391357,-20.2163207,REGION TARAPACA,IQUIQUE,-20.2163207,-70.1391357,2020,2020/09/17 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,19:35:00,,,,,,,,,,,,,,,,,,,,
-70.1000249,-20.2721122,REGION TARAPACA,ALTO HOSPICIO,-20.2721122,-70.1000249,2020,2020/09/02 00:00:00+00,COLISION,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,3,10:15:00,,,,,,,,,,,,,,,,,,,,
-70.1030738,-20.2960452,REGION TARAPACA,ALTO HOSPICIO,-20.2960452,-70.1030738,2020,2020/09/04 00:00:00+00,VOLCADURA,PERDIDA CONTROL VEHICULO,0,0,0,1,16:30:00,,,,,,,,,,,,,,,,,,,,
-70.1025442,-20.2662507,REGION TARAPACA,ALTO HOSPICIO,-20.2662507,-70.1025442,2020,2020/09/04 00:00:00+00,ATROPELLO,OTRAS CAUSAS,0,0,0,1,23:15:00,,,,,,,,,,,,,,,,,,,,
-70.1092937,-20.2942975,REGION TARAPACA,ALTO HOSPICIO,-20.2942975,-70.1092937,2020,2020/09/07 00:00:00+00,CHOQUE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:20:00,,,,,,,,,,,,,,,,,,,,
-70.1085656,-20.2684158,REGION TARAPACA,ALTO HOSPICIO,-20.2684158,-70.1085656,2020,2020/09/13 00:00:00+00,COLISION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,13:50:00,,,,,,,,,,,,,,,,,,,,
-70.1002076,-20.2948059,REGION TARAPACA,ALTO HOSPICIO,-20.2948059,-70.1002076,2020,2020/09/13 00:00:00+00,CHOQUE,PERDIDA CONTROL VEHICULO,0,0,0,0,15:50:00,,,,,,,,,,,,,,,,,,,,
-70.1098954,-20.2700353,REGION TARAPACA,ALTO HOSPICIO,-20.2700353,-70.1098954,2020,2020/09/17 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,16:17:00,,,,,,,,,,,,,,,,,,,,
-70.1001115,-20.2471834,REGION TARAPACA,ALTO HOSPICIO,-20.2471834,-70.1001115,2020,2020/09/10 00:00:00+00,COLISION,CONDUCCION CONTRA SENTIDO DEL TRANSITO,0,0,0,0,21:15:00,,,,,,,,,,,,,,,,,,,,
